,Time,Lon,Lat,1mHCPcon,2mHCPcon,1mHCPmag,2mHCPmag,1mPRPcon,2mPRPcon,1mPRPmag,2mPRPmag
997,3991,149.8095917,-30.2843683,107.9,139.9,0.47,2.59,54.7,95.2,-0.91,-3.75
998,3995,149.8096383,-30.28433,108.0,140.4,0.48,2.62,55.6,96.2,-0.92,-3.82
999,3999,149.8096817,-30.2842967,109.9,141.0,0.47,2.58,57.3,96.2,-0.91,-3.83
1000,4003,149.8097117,-30.2842717,113.4,143.1,0.46,2.5,59.9,102.1,-0.91,-3.86
1001,4007,149.80973,-30.284255,112.7,137.8,0.45,2.47,61.4,101.5,-0.92,-3.87
1002,4011,149.8097333,-30.2842367,107.9,138.6,0.46,2.46,55.7,97.8,-0.91,-3.9
1003,4015,149.8097217,-30.2842167,104.8,136.4,0.47,2.53,53.8,91.7,-0.91,-3.87
1004,4019,149.809695,-30.28421,103.7,134.5,0.48,2.62,52.8,92.1,-0.9,-3.83
1005,4023,149.8096667,-30.28422,107.1,137.0,0.49,2.6,54.4,94.9,-0.87,-3.71
1006,4027,149.80964,-30.2842383,106.1,135.0,0.47,2.5,57.8,94.9,-0.89,-3.77
1007,4031,149.8096117,-30.2842617,112.8,139.8,0.44,2.47,60.7,103.0,-0.89,-3.83
1008,4035,149.80958,-30.2842883,113.0,140.8,0.45,2.49,60.2,101.8,-0.9,-3.79
1009,4039,149.809545,-30.2843167,115.1,140.7,0.46,2.56,63.0,104.8,-0.94,-3.82
1010,4043,149.80951,-30.2843467,113.2,142.1,0.46,2.59,59.8,101.8,-0.93,-3.8
1011,4047,149.8094717,-30.2843783,112.3,142.7,0.47,2.62,59.1,100.2,-0.93,-3.79
1012,4051,149.80943,-30.2844117,113.7,140.2,0.48,2.62,60.9,101.7,-0.92,-3.8
1013,4055,149.8093867,-30.2844467,107.6,138.4,0.47,2.57,55.6,95.0,-0.91,-3.8
1014,4059,149.80934,-30.284485,104.2,134.4,0.47,2.53,52.4,91.8,-0.91,-3.8
1015,4063,149.8092933,-30.2845233,95.2,127.5,0.48,2.49,45.9,81.4,-0.9,-3.77
1016,4067,149.8092467,-30.2845633,97.1,128.3,0.48,2.52,47.3,83.7,-0.9,-3.76
1017,4071,149.8091983,-30.2846,99.9,131.4,0.46,2.53,49.5,87.1,-0.9,-3.77
1018,4075,149.8091517,-30.2846383,95.5,125.4,0.47,2.49,47.6,82.5,-0.9,-3.73
1019,4079,149.809105,-30.284675,92.4,125.2,0.47,2.48,44.4,79.3,-0.9,-3.78
1020,4083,149.8090583,-30.2847133,94.6,124.1,0.47,2.47,47.6,81.6,-0.9,-3.79
1021,4087,149.8090133,-30.2847517,98.1,128.0,0.48,2.52,50.3,86.1,-0.91,-3.79
1022,4091,149.8089667,-30.2847917,95.4,125.5,0.46,2.48,47.9,83.2,-0.9,-3.78
1023,4095,149.8089183,-30.28483,93.3,123.0,0.46,2.46,47.0,80.0,-0.9,-3.78
1024,4099,149.80887,-30.28487,96.6,125.5,0.46,2.47,49.4,84.4,-0.91,-3.78
1025,4103,149.8088217,-30.28491,96.8,124.7,0.46,2.46,50.0,85.3,-0.92,-3.81
1026,4107,149.8087717,-30.28495,94.8,123.0,0.47,2.43,49.6,83.7,-0.91,-3.79
1027,4111,149.8087233,-30.28499,91.4,119.7,0.46,2.39,46.8,79.3,-0.91,-3.83
1028,4115,149.808675,-30.28503,87.5,117.0,0.46,2.34,43.6,75.8,-0.93,-3.88
1029,4119,149.8086267,-30.28507,89.2,118.4,0.46,2.33,44.9,77.3,-0.94,-3.86
1030,4123,149.8085767,-30.28511,95.2,122.4,0.45,2.35,49.5,84.0,-0.95,-3.88
1031,4127,149.8085267,-30.28515,92.5,122.9,0.44,2.29,45.9,80.2,-0.93,-3.91
1032,4131,149.8084767,-30.28519,92.9,119.5,0.44,2.32,47.7,81.2,-0.93,-3.88
1033,4135,149.8084267,-30.2852317,91.6,119.5,0.47,2.35,46.2,80.1,-0.92,-3.81
1034,4139,149.8083767,-30.2852717,93.6,119.7,0.46,2.39,48.7,81.4,-0.91,-3.8
1035,4143,149.8083283,-30.2853133,91.1,119.3,0.47,2.41,46.5,78.3,-0.89,-3.76
1036,4147,149.8082783,-30.2853533,92.9,120.6,0.46,2.36,47.1,81.4,-0.87,-3.73
1037,4151,149.8082283,-30.285395,95.7,124.3,0.47,2.48,48.6,83.3,-0.9,-3.77
1038,4155,149.8081767,-30.2854367,95.5,126.7,0.46,2.53,46.9,81.8,-0.89,-3.76
1039,4159,149.8081267,-30.2854767,98.4,131.1,0.48,2.61,47.6,86.3,-0.86,-3.69
1040,4163,149.8080767,-30.2855167,102.6,132.6,0.51,2.67,52.4,89.1,-0.83,-3.59
1041,4167,149.8080283,-30.285555,104.4,135.4,0.51,2.71,53.5,91.5,-0.83,-3.54
1042,4171,149.807985,-30.2855917,97.9,129.8,0.51,2.69,48.3,84.1,-0.83,-3.57
1043,4175,149.80795,-30.28562,101.5,131.3,0.51,2.67,52.3,88.0,-0.82,-3.59
1044,4179,149.8079267,-30.2856417,104.9,135.8,0.5,2.67,53.0,95.3,-0.81,-3.53
1045,4183,149.807915,-30.285655,102.1,139.2,0.51,2.7,47.5,88.4,-0.82,-3.52
1046,4187,149.8079033,-30.2856633,100.9,134.5,0.52,2.69,51.9,88.0,-0.83,-3.59
1047,4191,149.807885,-30.285665,106.0,141.2,0.54,2.76,51.7,92.4,-0.85,-3.56
1048,4195,149.8078683,-30.2856533,106.9,135.3,0.56,2.82,59.4,92.7,-0.86,-3.59
1049,4199,149.807865,-30.2856333,111.2,139.3,0.61,2.98,59.1,98.7,-0.89,-3.57
1050,4203,149.80788,-30.285615,112.9,144.5,0.61,3.09,58.5,97.7,-0.89,-3.62
1051,4207,149.807905,-30.285595,111.9,140.5,0.56,2.86,61.9,99.2,-0.85,-3.62
1052,4211,149.8079333,-30.2855733,116.2,141.9,0.52,2.67,63.3,103.4,-0.85,-3.65
1053,4215,149.8079667,-30.2855467,114.7,141.5,0.51,2.69,61.8,104.1,-0.83,-3.6
1054,4219,149.8080033,-30.2855183,97.9,132.6,0.51,2.69,46.7,84.2,-0.83,-3.66
1055,4223,149.8080417,-30.2854883,95.0,128.7,0.52,2.64,45.9,80.6,-0.85,-3.65
1056,4227,149.8080817,-30.285455,102.7,130.8,0.52,2.65,54.1,90.0,-0.85,-3.61
1057,4231,149.8081233,-30.28542,97.8,132.3,0.52,2.68,46.6,84.5,-0.87,-3.65
1058,4235,149.8081667,-30.285385,96.8,130.5,0.5,2.63,46.2,82.4,-0.9,-3.76
1059,4239,149.80821,-30.2853483,95.9,130.7,0.49,2.56,45.2,83.3,-0.93,-3.84
1060,4243,149.808255,-30.2853117,95.1,126.3,0.46,2.49,45.9,83.1,-0.92,-3.89
1061,4247,149.8083017,-30.2852733,90.6,122.5,0.46,2.42,43.7,77.6,-0.91,-3.77
1062,4251,149.8083467,-30.285235,91.9,120.1,0.46,2.43,47.1,80.5,-0.92,-3.83
1063,4255,149.8083933,-30.2851983,92.5,121.1,0.47,2.44,47.0,80.2,-0.92,-3.82
1064,4259,149.80844,-30.28516,93.1,123.4,0.47,2.43,46.1,81.7,-0.94,-3.88
1065,4263,149.8084867,-30.2851217,91.5,121.5,0.47,2.43,45.2,79.0,-0.94,-3.86
1066,4267,149.8085333,-30.2850833,93.4,123.7,0.47,2.42,46.2,82.1,-0.95,-3.86
1067,4271,149.80858,-30.2850433,95.4,123.7,0.45,2.37,48.7,83.9,-0.95,-3.86
1068,4275,149.8086283,-30.285005,93.2,122.1,0.45,2.36,48.0,83.1,-0.95,-3.88
1069,4279,149.8086767,-30.2849667,92.4,119.9,0.45,2.38,47.5,80.7,-0.94,-3.86
1070,4283,149.8087233,-30.2849283,89.2,120.0,0.46,2.35,43.7,78.3,-0.97,-3.89
1071,4287,149.80877,-30.28489,90.3,120.8,0.47,2.42,45.1,78.5,-0.97,-3.9
1072,4291,149.8088167,-30.2848533,95.4,123.2,0.49,2.45,49.5,84.3,-0.95,-3.86
1073,4295,149.8088617,-30.284815,96.4,125.8,0.49,2.47,48.7,82.9,-0.95,-3.82
1074,4299,149.8089067,-30.2847767,95.5,125.0,0.48,2.46,47.7,84.0,-0.94,-3.85
1075,4303,149.808955,-30.2847383,96.9,124.7,0.47,2.48,49.8,84.9,-0.92,-3.81
1076,4307,149.8090033,-30.2847,98.5,124.8,0.47,2.51,51.1,87.3,-0.94,-3.85
1077,4311,149.8090517,-30.28466,97.7,125.5,0.48,2.53,50.2,86.7,-0.94,-3.81
1078,4315,149.8091,-30.28462,94.3,124.0,0.5,2.52,46.8,82.1,-0.94,-3.83
1079,4319,149.80915,-30.28458,95.7,124.9,0.49,2.49,47.9,83.7,-0.92,-3.84
1080,4323,149.8092,-30.28454,96.5,129.5,0.51,2.54,46.0,84.6,-0.93,-3.8
1081,4327,149.80925,-30.2844983,100.0,131.7,0.5,2.58,48.6,87.7,-0.93,-3.81
1082,4331,149.8093017,-30.2844567,96.4,130.2,0.49,2.55,45.5,83.2,-0.93,-3.79
1083,4335,149.8093533,-30.2844133,97.8,129.6,0.49,2.55,47.7,85.2,-0.94,-3.83
1084,4339,149.809405,-30.2843717,110.7,136.4,0.5,2.65,59.9,99.6,-0.96,-3.84
1085,4343,149.809455,-30.28433,108.8,139.0,0.52,2.68,57.1,96.8,-0.96,-3.87
1086,4347,149.809505,-30.2842883,109.9,142.2,0.52,2.72,57.2,98.0,-0.98,-3.84
1087,4351,149.809555,-30.2842483,112.0,140.7,0.5,2.71,59.8,100.7,-0.96,-3.87
1088,4355,149.8095983,-30.2842133,113.6,141.7,0.5,2.67,61.1,102.6,-0.95,-3.85
1089,4359,149.8096317,-30.2841883,110.8,139.6,0.51,2.63,59.1,98.9,-0.96,-3.86
1090,4363,149.8096467,-30.2841683,109.9,140.5,0.52,2.57,58.0,98.4,-0.96,-3.87
1091,4367,149.8096417,-30.284145,111.4,139.0,0.51,2.58,59.5,98.3,-0.97,-3.96
1092,4371,149.8096167,-30.2841317,110.7,135.7,0.51,2.7,60.0,101.4,-0.96,-3.84
1093,4375,149.8095883,-30.2841383,109.9,138.5,0.55,2.73,58.8,100.3,-0.94,-3.86
1094,4379,149.80956,-30.2841567,108.0,138.3,0.52,2.65,58.0,97.5,-0.93,-3.83
1095,4383,149.8095283,-30.2841817,112.4,141.5,0.48,2.55,58.9,101.3,-0.94,-3.87
1096,4387,149.809495,-30.28421,114.6,142.9,0.49,2.59,60.8,103.6,-0.94,-3.86
1097,4391,149.8094567,-30.2842417,115.2,146.5,0.51,2.64,58.9,104.4,-0.96,-3.87
1098,4395,149.809415,-30.2842767,116.2,148.1,0.51,2.73,59.7,103.8,-0.97,-3.83
1099,4399,149.8093683,-30.2843133,114.6,145.1,0.52,2.73,58.8,102.6,-0.97,-3.85
1100,4403,149.80932,-30.2843517,112.9,142.8,0.51,2.72,58.9,100.7,-0.96,-3.85
1101,4407,149.80927,-30.2843917,106.8,138.7,0.53,2.7,54.1,94.5,-0.96,-3.79
1102,4411,149.8092183,-30.284435,102.6,136.1,0.52,2.68,51.1,89.8,-0.97,-3.81
1103,4415,149.8091667,-30.2844767,99.3,132.0,0.52,2.69,49.7,86.3,-0.96,-3.82
1104,4419,149.8091133,-30.2845217,102.4,133.6,0.52,2.6,52.1,88.4,-0.96,-3.82
1105,4423,149.8090583,-30.2845667,100.6,130.8,0.51,2.54,51.1,88.7,-0.95,-3.79
1106,4427,149.809,-30.2846133,92.9,121.1,0.49,2.47,48.1,79.6,-0.94,-3.83
1107,4431,149.8089433,-30.28466,96.6,125.4,0.5,2.49,50.4,84.7,-0.94,-3.84
1108,4435,149.8088867,-30.2847067,97.5,126.7,0.51,2.49,50.3,86.2,-0.92,-3.8
1109,4439,149.8088283,-30.2847533,95.8,124.2,0.51,2.49,50.2,83.9,-0.92,-3.83
1110,4443,149.8087717,-30.2848,91.7,121.3,0.5,2.46,47.2,79.5,-0.93,-3.8
1111,4447,149.8087133,-30.2848483,92.4,122.4,0.51,2.49,47.1,80.1,-0.94,-3.81
1112,4451,149.808655,-30.2848967,91.4,122.5,0.5,2.46,45.4,79.4,-0.95,-3.86
1113,4455,149.8085967,-30.284945,90.1,123.5,0.5,2.48,42.9,78.3,-0.96,-3.84
1114,4459,149.8085383,-30.2849933,91.0,121.4,0.5,2.45,45.5,78.5,-0.98,-3.88
1115,4463,149.80848,-30.2850433,91.3,122.9,0.5,2.43,44.8,79.2,-0.96,-3.85
1116,4467,149.80842,-30.2850917,95.0,124.2,0.5,2.44,48.2,82.7,-0.96,-3.84
1117,4471,149.80836,-30.28514,93.9,123.6,0.5,2.43,46.7,81.8,-0.96,-3.87
1118,4475,149.8083017,-30.2851883,90.3,120.5,0.51,2.45,44.2,77.3,-0.97,-3.85
1119,4479,149.8082417,-30.285235,94.8,122.3,0.51,2.49,49.8,82.9,-0.96,-3.81
1120,4483,149.8081833,-30.2852817,92.7,121.5,0.5,2.4,46.3,79.3,-0.96,-3.83
1121,4487,149.8081267,-30.28533,90.9,119.8,0.5,2.42,45.9,78.2,-0.95,-3.85
1122,4491,149.80807,-30.2853767,88.7,120.7,0.5,2.45,42.6,76.4,-0.94,-3.79
1123,4495,149.8080133,-30.2854217,90.6,121.3,0.5,2.46,45.0,77.8,-0.93,-3.81
1124,4499,149.8079583,-30.2854667,93.2,123.8,0.5,2.48,46.2,80.7,-0.91,-3.75
1125,4503,149.80791,-30.2855083,91.9,123.3,0.51,2.56,45.4,79.3,-0.89,-3.72
1126,4507,149.8078683,-30.2855417,94.8,124.7,0.52,2.5,47.6,82.2,-0.86,-3.63
1127,4511,149.8078433,-30.285565,96.3,130.1,0.51,2.56,46.3,82.6,-0.86,-3.59
1128,4515,149.8078283,-30.285575,99.0,131.0,0.52,2.57,50.5,86.2,-0.86,-3.64
1129,4519,149.8078083,-30.2855767,101.3,132.3,0.54,2.63,51.4,88.5,-0.86,-3.65
1130,4523,149.8077883,-30.285565,104.0,134.5,0.57,2.76,53.9,89.8,-0.88,-3.59
1131,4527,149.8077867,-30.285545,103.2,135.0,0.61,2.86,53.6,90.2,-0.91,-3.63
1132,4531,149.8078017,-30.2855283,104.1,136.4,0.62,2.92,54.1,88.3,-0.92,-3.67
1133,4535,149.8078267,-30.28551,97.4,128.5,0.56,2.73,49.9,84.4,-0.89,-3.67
1134,4539,149.8078567,-30.2854867,90.6,125.5,0.53,2.53,42.0,76.5,-0.89,-3.73
1135,4543,149.80789,-30.2854617,92.1,121.3,0.5,2.43,46.3,80.0,-0.9,-3.78
1136,4547,149.8079267,-30.2854333,86.8,119.7,0.51,2.44,41.7,74.3,-0.9,-3.78
1137,4551,149.807965,-30.2854017,86.8,118.3,0.51,2.44,42.5,73.9,-0.89,-3.77
1138,4555,149.808005,-30.28537,89.0,117.5,0.51,2.43,45.8,76.6,-0.91,-3.81
1139,4559,149.8080467,-30.2853367,86.8,116.5,0.52,2.43,43.0,74.7,-0.92,-3.8
1140,4563,149.8080867,-30.2853017,84.3,115.1,0.51,2.41,40.8,72.4,-0.94,-3.83
1141,4567,149.80813,-30.2852667,84.1,114.8,0.5,2.39,40.8,71.5,-0.94,-3.84
1142,4571,149.8081733,-30.28523,83.9,113.5,0.5,2.43,41.9,72.0,-0.95,-3.87
1143,4575,149.8082183,-30.285195,85.1,116.6,0.51,2.44,40.5,72.4,-0.95,-3.83
1144,4579,149.8082633,-30.2851583,91.7,120.2,0.5,2.45,47.5,80.0,-0.95,-3.85
1145,4583,149.8083083,-30.28512,92.2,123.7,0.51,2.48,46.0,80.2,-0.94,-3.82
1146,4587,149.8083533,-30.2850833,86.6,119.5,0.52,2.5,41.2,74.5,-0.95,-3.84
1147,4591,149.8083983,-30.285045,85.4,118.2,0.51,2.47,39.7,72.7,-0.94,-3.85
1148,4595,149.808445,-30.2850083,87.9,120.8,0.51,2.42,41.3,74.9,-0.93,-3.81
1149,4599,149.8084917,-30.28497,90.9,123.0,0.5,2.4,43.4,79.7,-0.92,-3.82
1150,4603,149.8085383,-30.2849317,90.8,123.7,0.5,2.43,43.5,78.1,-0.91,-3.82
1151,4607,149.808585,-30.2848933,90.5,121.8,0.5,2.45,43.3,78.9,-0.94,-3.83
1152,4611,149.8086333,-30.284855,88.1,123.6,0.51,2.48,40.1,76.1,-0.93,-3.79
1153,4615,149.80868,-30.2848167,90.1,124.1,0.51,2.48,42.3,78.2,-0.91,-3.74
1154,4619,149.8087283,-30.2847767,93.8,123.0,0.51,2.48,48.2,81.9,-0.91,-3.78
1155,4623,149.8087767,-30.2847383,93.7,122.9,0.52,2.44,47.8,81.1,-0.89,-3.73
1156,4627,149.8088267,-30.2846983,92.2,120.6,0.51,2.48,46.8,80.2,-0.9,-3.78
1157,4631,149.8088767,-30.2846567,88.7,118.9,0.52,2.46,44.6,75.6,-0.9,-3.77
1158,4635,149.808925,-30.2846167,94.1,122.7,0.52,2.52,49.3,82.7,-0.92,-3.78
1159,4639,149.808975,-30.284575,96.1,129.7,0.53,2.56,47.4,84.9,-0.92,-3.75
1160,4643,149.809025,-30.2845333,94.6,126.1,0.53,2.55,47.4,83.3,-0.92,-3.79
1161,4647,149.8090767,-30.2844917,92.5,122.6,0.53,2.54,46.8,79.3,-0.91,-3.79
1162,4651,149.8091283,-30.28445,95.6,126.0,0.54,2.61,47.8,83.5,-0.92,-3.76
1163,4655,149.80918,-30.2844083,95.7,131.9,0.55,2.71,45.1,83.2,-0.93,-3.68
1164,4659,149.8092317,-30.284365,101.9,136.0,0.54,2.73,50.7,89.6,-0.93,-3.73
1165,4663,149.809285,-30.2843233,101.0,137.8,0.55,2.75,47.1,87.3,-0.93,-3.72
1166,4667,149.8093367,-30.28428,104.0,138.6,0.55,2.74,50.6,90.0,-0.93,-3.72
1167,4671,149.8093867,-30.2842383,111.2,140.8,0.53,2.71,59.5,99.6,-0.92,-3.73
1168,4675,149.8094383,-30.2841967,110.8,142.7,0.54,2.69,57.4,99.4,-0.92,-3.75
1169,4679,149.8094883,-30.284155,109.3,142.2,0.52,2.71,56.7,97.0,-0.91,-3.77
1170,4683,149.80953,-30.2841217,111.7,144.4,0.54,2.67,57.3,99.4,-0.91,-3.74
1171,4687,149.8095567,-30.2840967,112.0,143.0,0.52,2.6,59.5,101.0,-0.9,-3.78
1172,4691,149.8095633,-30.2840767,108.7,142.4,0.52,2.6,54.9,97.7,-0.91,-3.82
1173,4695,149.8095533,-30.2840567,106.7,138.4,0.53,2.68,54.9,94.8,-0.9,-3.76
1174,4699,149.80953,-30.2840483,111.3,142.9,0.55,2.74,56.3,98.7,-0.88,-3.76
1175,4703,149.8095033,-30.284055,111.0,138.4,0.55,2.83,61.9,100.1,-0.89,-3.74
1176,4707,149.80948,-30.2840683,105.4,139.1,0.55,2.77,52.3,96.2,-0.87,-3.69
1177,4711,149.80946,-30.2840883,103.0,143.5,0.53,2.66,44.2,91.5,-0.88,-3.86
1178,4715,149.8094367,-30.28411,104.5,146.6,0.53,2.68,44.4,90.6,-0.89,-3.71
1179,4719,149.8094083,-30.2841317,107.4,143.6,0.53,2.69,50.0,94.5,-0.89,-3.72
1180,4723,149.8093783,-30.2841567,106.7,144.0,0.52,2.72,48.4,94.1,-0.93,-3.77
1181,4727,149.8093467,-30.2841833,103.1,144.2,0.52,2.67,44.9,90.9,-0.91,-3.76
1182,4731,149.809315,-30.2842083,103.3,143.2,0.53,2.67,46.2,91.0,-0.92,-3.71
1183,4735,149.8092833,-30.284235,105.4,142.1,0.52,2.72,49.8,92.8,-0.92,-3.73
1184,4739,149.8092483,-30.2842633,104.5,142.7,0.53,2.73,47.4,91.8,-0.92,-3.75
1185,4743,149.8092117,-30.2842917,103.0,142.2,0.53,2.74,45.6,89.4,-0.92,-3.75
1186,4747,149.8091733,-30.2843217,105.3,142.9,0.54,2.79,47.9,92.8,-0.92,-3.73
1187,4751,149.8091333,-30.284355,99.9,142.2,0.54,2.77,41.9,86.4,-0.91,-3.69
1188,4755,149.8090917,-30.2843883,97.0,140.5,0.54,2.78,39.6,81.7,-0.91,-3.67
1189,4759,149.8090483,-30.2844233,93.4,137.6,0.54,2.76,36.3,78.3,-0.91,-3.69
1190,4763,149.809005,-30.28446,91.4,130.6,0.51,2.66,37.6,78.1,-0.91,-3.73
1191,4767,149.80896,-30.2844967,86.2,124.1,0.5,2.56,35.9,72.2,-0.89,-3.76
1192,4771,149.808915,-30.2845333,85.3,122.1,0.51,2.56,36.9,71.9,-0.89,-3.76
1193,4775,149.8088683,-30.28457,89.1,125.3,0.51,2.54,39.1,74.6,-0.89,-3.73
1194,4779,149.8088217,-30.2846083,89.9,125.0,0.5,2.51,40.2,77.9,-0.88,-3.74
1195,4783,149.808775,-30.2846467,87.0,121.1,0.51,2.48,38.8,74.8,-0.89,-3.75
1196,4787,149.8087283,-30.284685,85.7,121.2,0.5,2.41,37.1,74.1,-0.86,-3.7
1197,4791,149.8086833,-30.2847233,85.4,119.0,0.5,2.44,38.5,73.3,-0.87,-3.73
1198,4795,149.8086383,-30.2847633,85.4,123.0,0.5,2.47,35.4,72.4,-0.87,-3.69
1199,4799,149.8085933,-30.2848017,92.4,125.8,0.51,2.45,43.3,80.3,-0.84,-3.69
1200,4803,149.8085467,-30.28484,85.0,123.5,0.51,2.44,34.7,72.4,-0.85,-3.71
1201,4807,149.8085017,-30.2848767,80.9,119.5,0.5,2.45,32.6,68.5,-0.87,-3.73
1202,4811,149.8084567,-30.2849133,86.0,121.8,0.5,2.42,37.6,72.3,-0.85,-3.73
1203,4815,149.8084133,-30.28495,90.5,123.1,0.51,2.4,42.5,79.4,-0.86,-3.72
1204,4819,149.8083683,-30.284985,92.1,123.8,0.5,2.43,43.2,80.9,-0.88,-3.75
1205,4823,149.8083233,-30.2850217,87.3,123.2,0.51,2.43,38.8,75.2,-0.88,-3.71
1206,4827,149.8082783,-30.2850583,91.0,123.2,0.51,2.49,41.8,79.6,-0.88,-3.72
1207,4831,149.8082333,-30.285095,85.4,122.5,0.52,2.51,36.0,72.2,-0.88,-3.73
1208,4835,149.8081883,-30.2851333,89.7,123.7,0.51,2.52,40.1,77.4,-0.89,-3.7
1209,4839,149.8081417,-30.2851717,91.3,127.9,0.52,2.51,40.8,79.0,-0.89,-3.73
1210,4843,149.808095,-30.28521,88.0,123.8,0.52,2.49,38.1,75.2,-0.89,-3.73
1211,4847,149.80805,-30.2852467,88.2,122.6,0.52,2.49,40.1,75.3,-0.88,-3.7
1212,4851,149.8080067,-30.2852817,87.0,120.3,0.53,2.51,39.7,75.0,-0.88,-3.73
1213,4855,149.8079683,-30.2853133,86.1,120.3,0.54,2.44,39.4,73.9,-0.88,-3.72
1214,4859,149.8079317,-30.285345,89.5,120.0,0.54,2.36,42.8,78.5,-0.86,-3.69
1215,4863,149.8078967,-30.2853733,86.2,122.8,0.54,2.42,37.0,73.3,-0.85,-3.66
1216,4867,149.8078617,-30.2854,91.7,123.0,0.54,2.36,44.8,81.0,-0.83,-3.65
1217,4871,149.8078333,-30.2854233,93.2,122.6,0.54,2.39,47.0,82.9,-0.83,-3.6
1218,4875,149.8078133,-30.28544,89.0,123.1,0.54,2.38,41.3,80.0,-0.83,-3.59
1219,4879,149.8078,-30.2854517,84.6,121.6,0.53,2.44,37.4,70.8,-0.84,-3.62
1220,4883,149.8077867,-30.2854617,85.7,120.7,0.53,2.4,37.8,74.4,-0.84,-3.68
1221,4887,149.8077733,-30.2854733,85.2,121.0,0.52,2.42,39.0,75.2,-0.83,-3.61
1222,4891,149.80776,-30.2854833,85.6,124.7,0.51,2.43,35.1,72.6,-0.84,-3.55
1223,4895,149.80775,-30.285495,84.3,118.9,0.52,2.39,38.3,71.3,-0.83,-3.66
1224,4899,149.8077383,-30.285505,86.6,122.4,0.54,2.44,38.8,75.5,-0.83,-3.68
1225,4903,149.8077267,-30.2855133,90.1,126.7,0.52,2.43,39.0,76.3,-0.82,-3.56
1226,4907,149.80771,-30.2855133,91.6,124.6,0.54,2.51,44.3,78.2,-0.81,-3.51
1227,4911,149.8076933,-30.285505,93.1,122.3,0.56,2.6,46.5,82.4,-0.8,-3.47
1228,4915,149.8076867,-30.2854883,94.6,127.1,0.58,2.66,46.0,81.6,-0.82,-3.53
1229,4919,149.8076967,-30.28547,96.7,124.5,0.59,2.77,51.9,81.0,-0.85,-3.61
1230,4923,149.8077167,-30.2854517,98.1,120.6,0.56,2.66,55.6,86.3,-0.85,-3.66
1231,4927,149.8077433,-30.2854317,98.6,127.3,0.52,2.47,51.5,86.4,-0.84,-3.63
1232,4931,149.80777,-30.28541,101.5,124.7,0.48,2.42,54.8,89.7,-0.82,-3.66
1233,4935,149.8078,-30.2853867,100.7,124.4,0.48,2.41,55.3,90.4,-0.83,-3.69
1234,4939,149.80783,-30.2853617,95.3,120.6,0.47,2.39,51.2,84.6,-0.84,-3.73
1235,4943,149.8078633,-30.285335,89.9,119.1,0.48,2.39,46.2,77.5,-0.85,-3.77
1236,4947,149.8079,-30.285305,90.2,116.5,0.47,2.37,47.5,78.7,-0.85,-3.75
1237,4951,149.8079383,-30.285275,90.0,118.7,0.47,2.35,46.3,77.8,-0.86,-3.76
1238,4955,149.8079783,-30.2852417,91.7,117.7,0.49,2.36,48.4,80.8,-0.87,-3.73
1239,4959,149.8080217,-30.2852067,92.4,120.0,0.5,2.44,48.7,82.4,-0.88,-3.73
1240,4963,149.808065,-30.28517,92.1,125.4,0.51,2.48,44.6,79.9,-0.88,-3.67
1241,4967,149.8081117,-30.2851333,95.9,126.3,0.51,2.51,49.1,84.2,-0.89,-3.69
1242,4971,149.8081583,-30.285095,99.3,128.9,0.52,2.56,51.5,87.3,-0.88,-3.69
1243,4975,149.808205,-30.2850567,101.5,131.2,0.52,2.54,52.4,89.2,-0.86,-3.68
1244,4979,149.8082517,-30.2850167,93.7,124.9,0.52,2.48,46.5,80.0,-0.88,-3.71
1245,4983,149.8083,-30.2849783,91.7,122.3,0.5,2.46,45.0,78.7,-0.87,-3.71
1246,4987,149.8083483,-30.2849383,94.1,122.5,0.51,2.45,47.9,82.5,-0.87,-3.68
1247,4991,149.8083967,-30.2848983,92.1,123.0,0.5,2.44,45.9,79.8,-0.85,-3.7
1248,4995,149.808445,-30.2848583,92.6,122.1,0.5,2.43,47.0,80.2,-0.84,-3.67
1249,4999,149.8084933,-30.2848183,97.0,125.1,0.49,2.41,49.0,84.9,-0.83,-3.66
1250,5003,149.8085433,-30.28478,89.5,120.1,0.49,2.39,43.6,77.8,-0.84,-3.69
1251,5007,149.8085917,-30.28474,89.1,119.3,0.49,2.42,43.5,75.6,-0.84,-3.69
1252,5011,149.8086417,-30.2847,98.6,125.7,0.49,2.46,51.5,87.0,-0.85,-3.7
1253,5015,149.80869,-30.28466,95.2,124.5,0.48,2.44,48.0,82.0,-0.86,-3.75
1254,5019,149.80874,-30.2846183,93.4,120.9,0.48,2.44,47.9,81.1,-0.85,-3.72
1255,5023,149.8087883,-30.2845783,93.9,121.1,0.48,2.46,49.1,82.0,-0.85,-3.74
1256,5027,149.8088383,-30.2845367,96.3,123.5,0.49,2.47,50.5,85.7,-0.86,-3.69
1257,5031,149.80889,-30.2844967,94.6,125.0,0.5,2.53,48.2,82.2,-0.85,-3.68
1258,5035,149.80894,-30.284455,100.5,130.3,0.51,2.57,51.2,87.7,-0.85,-3.71
1259,5039,149.80899,-30.2844133,104.6,132.6,0.52,2.6,55.0,93.1,-0.86,-3.68
1260,5043,149.8090417,-30.2843717,97.6,131.8,0.52,2.65,46.8,84.5,-0.87,-3.72
1261,5047,149.8090917,-30.28433,105.3,140.1,0.55,2.73,50.5,92.3,-0.87,-3.64
1262,5051,149.8091433,-30.28429,116.4,146.1,0.54,2.8,61.6,104.9,-0.89,-3.66
