,DUALEM,OpenEM,X1,X2,Y1,Y2
32,3.49359,2.73945,150.662315,150.662315,-34.024715,-34.024715
33,3.38981,2.72511,150.662325,150.662325,-34.024715,-34.024715
34,3.27427,2.75376,150.662335,150.662335,-34.024715,-34.024715
35,3.16875,2.77194,150.662345,150.662345,-34.024715,-34.024715
36,3.10986,2.76594,150.662355,150.662355,-34.024715,-34.024715
37,3.11275,2.74653,150.662365,150.662365,-34.024715,-34.024715
38,3.16519,2.71557,150.662375,150.662375,-34.024715,-34.024715
39,3.23457,2.65896,150.662385,150.662385,-34.024715,-34.024715
40,3.2879,2.56225,150.662395,150.662395,-34.024715,-34.024715
41,3.31315,2.43912,150.662405,150.662405,-34.024715,-34.024715
42,3.31165,2.35485,150.662415,150.662415,-34.024715,-34.024715
43,3.28908,2.37811,150.662425,150.662425,-34.024715,-34.024715
44,3.2526,2.48642,150.662435,150.662435,-34.024715,-34.024715
45,3.2106,2.60062,150.662445,150.662445,-34.024715,-34.024715
46,3.17143,2.67349,150.662455,150.662455,-34.024715,-34.024715
47,3.14012,2.70134,150.662465,150.662465,-34.024715,-34.024715
48,3.11708,2.70448,150.662475,150.662475,-34.024715,-34.024715
49,3.10317,2.71138,150.662485,150.662485,-34.024715,-34.024715
50,3.10642,2.74264,150.662495,150.662495,-34.024715,-34.024715
51,3.13803,2.79963,150.662505,150.662505,-34.024715,-34.024715
52,3.19904,2.86857,150.662515,150.662515,-34.024715,-34.024715
