,Time,Lon,Lat,Reading
632,2531,150.6624333,-34.02604,5.0
633,2535,150.66243,-34.02606,5.4
634,2539,150.662425,-34.0260783,5.1
635,2543,150.6624217,-34.0260983,4.0
636,2547,150.6624183,-34.0261183,3.7
637,2551,150.662415,-34.02614,3.8
638,2555,150.6624117,-34.02616,3.9
639,2559,150.6624067,-34.0261817,4.2
640,2563,150.6624017,-34.0262033,4.0
641,2567,150.6623967,-34.026225,3.7
642,2571,150.6623917,-34.026245,3.8
643,2575,150.662385,-34.0262683,3.9
644,2579,150.6623783,-34.02629,3.4
645,2583,150.6623733,-34.0263117,3.9
646,2587,150.6623667,-34.026335,4.0
647,2591,150.66236,-34.0263567,3.7
648,2595,150.662355,-34.0263783,3.4
649,2599,150.6623483,-34.0263983,4.1
650,2603,150.6623433,-34.0264217,3.4
651,2607,150.6623383,-34.0264433,3.2
652,2611,150.662335,-34.0264633,2.9
653,2615,150.66233,-34.0264833,3.2
654,2619,150.6623217,-34.0265,3.2
655,2623,150.662305,-34.0265083,2.8
656,2627,150.6622883,-34.0265067,0.9
657,2631,150.662275,-34.0264983,2.9
658,2635,150.6622683,-34.026485,4.9
659,2639,150.6622683,-34.0264683,4.9
660,2643,150.6622733,-34.0264517,4.3
661,2647,150.66228,-34.026435,4.3
662,2651,150.6622867,-34.0264167,3.9
663,2655,150.6622917,-34.0263967,3.9
664,2659,150.6622983,-34.0263767,2.9
