,Time,Lon,Lat,1mHCPcon,2mHCPcon,1mHCPmag,2mHCPmag,1mPRPcon,2mPRPcon,1mPRPmag,2mPRPmag
5441,21770,149.807025,-30.2848767,93.1,134.3,0.68,2.83,40.7,80.6,-0.97,-3.61
5442,21774,149.8070183,-30.2848667,94.0,129.7,0.71,2.94,44.5,81.1,-0.98,-3.8
5443,21778,149.8070167,-30.2848567,94.7,128.5,0.74,3.08,44.8,83.5,-0.98,-3.54
5444,21782,149.8070183,-30.284845,93.7,127.1,0.76,3.14,46.3,83.2,-0.97,-3.55
5445,21786,149.807025,-30.2848333,94.4,126.0,0.74,3.13,47.8,84.8,-0.98,-3.5
5446,21790,149.8070333,-30.2848217,94.8,128.6,0.74,3.08,48.0,86.1,-0.99,-3.58
5447,21794,149.8070433,-30.2848133,98.8,131.6,0.7,2.95,50.5,88.6,-1.01,-3.65
5448,21798,149.807055,-30.2848033,100.7,134.8,0.65,2.82,51.1,89.9,-0.98,-3.67
5449,21802,149.8070667,-30.284795,103.2,128.6,0.65,2.76,58.2,91.2,-0.99,-3.66
5450,21806,149.8070767,-30.284785,103.1,124.8,0.65,2.78,59.4,94.6,-1.0,-3.65
5451,21810,149.8070883,-30.284775,102.5,129.4,0.65,2.77,54.1,94.7,-1.0,-3.76
5452,21814,149.8071,-30.284765,99.4,131.1,0.64,2.72,50.6,90.9,-0.99,-3.72
5453,21818,149.8071133,-30.284755,95.0,131.7,0.62,2.73,44.0,85.4,-0.99,-3.76
5454,21822,149.8071267,-30.284745,93.9,129.6,0.63,2.72,44.2,81.7,-1.0,-3.72
5455,21826,149.80714,-30.2847333,93.6,128.8,0.62,2.74,43.0,83.8,-1.01,-3.7
5456,21830,149.8071533,-30.2847217,91.0,127.4,0.62,2.74,43.1,80.7,-1.0,-3.75
5457,21834,149.8071667,-30.28471,92.7,128.4,0.62,2.72,45.1,82.9,-1.01,-3.76
5458,21838,149.8071817,-30.2846983,94.2,126.6,0.62,2.7,47.3,81.9,-1.0,-3.71
5459,21842,149.8071967,-30.2846867,95.4,126.2,0.61,2.73,47.9,86.0,-1.01,-3.73
5460,21846,149.8072117,-30.284675,94.6,129.3,0.62,2.72,46.8,81.7,-1.01,-3.78
5461,21850,149.8072267,-30.2846633,93.5,125.4,0.61,2.72,47.8,82.2,-1.02,-3.82
5462,21854,149.8072417,-30.2846517,91.9,125.6,0.61,2.7,44.7,83.1,-1.02,-3.76
5463,21858,149.8072567,-30.28464,91.1,131.5,0.61,2.71,40.5,79.7,-1.01,-3.83
5464,21862,149.80727,-30.2846267,90.2,127.4,0.61,2.71,41.7,78.9,-1.02,-3.76
5465,21866,149.807285,-30.284615,91.0,127.4,0.61,2.74,42.1,81.1,-1.03,-3.76
5466,21870,149.8072983,-30.2846017,89.4,125.9,0.61,2.69,42.7,79.0,-1.01,-3.75
5467,21874,149.8073133,-30.28459,89.8,127.6,0.61,2.73,41.4,78.8,-1.02,-3.76
5468,21878,149.8073283,-30.2845783,91.9,127.6,0.6,2.67,44.4,80.2,-1.02,-3.81
5469,21882,149.8073433,-30.2845667,93.6,124.4,0.59,2.64,47.0,83.4,-1.01,-3.83
5470,21886,149.8073583,-30.2845567,91.6,124.7,0.59,2.62,44.7,83.7,-1.03,-3.85
5471,21890,149.8073733,-30.2845433,91.0,127.4,0.59,2.65,43.6,80.2,-1.04,-3.91
5472,21894,149.8073867,-30.2845317,94.3,125.3,0.59,2.62,49.3,81.8,-1.03,-3.86
5473,21898,149.8074017,-30.28452,96.0,122.1,0.59,2.61,51.9,87.6,-1.03,-3.82
5474,21902,149.807415,-30.2845083,95.1,125.6,0.58,2.62,48.4,86.5,-1.04,-3.85
5475,21906,149.80743,-30.284495,92.1,125.3,0.58,2.57,46.1,82.1,-1.04,-3.87
5476,21910,149.8074433,-30.2844833,90.2,120.2,0.59,2.6,46.6,81.4,-1.05,-3.82
5477,21914,149.8074583,-30.2844717,92.2,125.9,0.59,2.57,45.6,81.8,-1.03,-3.85
5478,21918,149.8074733,-30.28446,94.3,123.0,0.58,2.58,49.2,85.0,-1.06,-3.9
5479,21922,149.80749,-30.2844483,95.8,125.5,0.58,2.58,49.6,86.0,-1.05,-3.91
5480,21926,149.807505,-30.2844367,94.3,121.5,0.57,2.57,49.5,86.5,-1.05,-3.87
5481,21930,149.80752,-30.2844233,93.4,126.6,0.58,2.54,46.8,83.5,-1.03,-3.92
5482,21934,149.8075367,-30.28441,93.8,121.6,0.58,2.55,49.0,85.1,-1.03,-3.85
5483,21938,149.8075533,-30.2843967,91.7,123.6,0.59,2.53,45.4,82.1,-1.03,-3.87
5484,21942,149.80757,-30.2843817,89.6,122.0,0.57,2.53,44.8,79.7,-1.04,-3.88
5485,21946,149.8075867,-30.2843667,88.6,118.4,0.57,2.48,46.1,81.1,-1.03,-3.91
5486,21950,149.807605,-30.2843517,85.9,118.6,0.56,2.47,42.7,74.9,-1.03,-3.88
5487,21954,149.8076233,-30.2843367,85.1,114.8,0.56,2.48,43.0,74.6,-1.02,-3.91
5488,21958,149.8076417,-30.2843217,85.4,117.8,0.57,2.45,42.3,74.7,-1.03,-3.87
5489,21962,149.80766,-30.2843067,86.3,117.1,0.56,2.49,43.7,77.0,-1.03,-3.88
5490,21966,149.80768,-30.2842917,86.4,118.5,0.57,2.47,43.8,77.4,-1.0,-3.84
5491,21970,149.8076983,-30.2842767,86.8,120.0,0.58,2.46,42.8,77.2,-0.98,-3.8
5492,21974,149.8077167,-30.2842617,89.0,121.0,0.58,2.52,44.8,78.9,-0.99,-3.8
5493,21978,149.807735,-30.2842467,91.2,120.4,0.58,2.48,46.9,82.3,-0.99,-3.8
5494,21982,149.8077533,-30.28423,92.6,128.1,0.57,2.52,44.3,82.5,-1.01,-3.84
5495,21986,149.8077717,-30.284215,96.6,120.4,0.57,2.52,53.6,87.4,-1.0,-3.85
5496,21990,149.8077917,-30.2842,93.1,125.2,0.57,2.53,46.3,85.6,-1.0,-3.83
5497,21994,149.80781,-30.2841833,90.1,122.4,0.57,2.48,45.7,79.1,-1.0,-3.84
5498,21998,149.80783,-30.2841683,87.4,121.0,0.58,2.51,41.3,78.8,-1.01,-3.79
5499,22002,149.80785,-30.2841533,84.7,119.9,0.57,2.48,40.0,73.9,-1.01,-3.84
5500,22006,149.8078683,-30.2841367,86.4,119.4,0.57,2.5,41.5,76.6,-1.01,-3.88
5501,22010,149.8078883,-30.28412,90.2,118.0,0.57,2.49,47.2,80.1,-1.01,-3.91
5502,22014,149.8079083,-30.2841033,92.4,123.1,0.57,2.52,46.4,84.3,-1.02,-3.85
5503,22018,149.8079283,-30.2840883,96.5,123.4,0.57,2.56,52.4,86.2,-1.01,-3.86
5504,22022,149.8079483,-30.2840717,96.1,122.7,0.58,2.58,50.9,89.4,-1.02,-3.85
5505,22026,149.8079683,-30.284055,97.7,129.1,0.58,2.61,50.0,86.6,-1.04,-3.87
5506,22030,149.8079883,-30.2840383,101.5,128.3,0.57,2.6,54.3,94.1,-1.04,-3.9
5507,22034,149.8080083,-30.2840217,97.0,127.9,0.58,2.63,50.4,88.6,-1.04,-3.84
5508,22038,149.8080283,-30.284005,92.6,127.6,0.57,2.61,45.3,81.9,-1.04,-3.86
5509,22042,149.80805,-30.2839883,92.4,126.4,0.59,2.63,45.3,82.0,-1.05,-3.87
5510,22046,149.80807,-30.2839717,92.5,123.1,0.59,2.64,47.5,84.8,-1.03,-3.83
5511,22050,149.8080917,-30.2839533,91.3,127.5,0.59,2.62,44.4,80.2,-1.02,-3.9
5512,22054,149.8081117,-30.2839367,98.0,123.0,0.58,2.62,54.3,87.2,-1.04,-3.9
5513,22058,149.8081333,-30.2839183,98.4,129.4,0.57,2.64,50.1,90.4,-1.05,-3.91
5514,22062,149.808155,-30.2839017,98.6,129.4,0.58,2.66,50.0,89.2,-1.05,-3.9
5515,22066,149.8081767,-30.2838833,99.1,130.0,0.57,2.66,50.7,90.6,-1.07,-3.95
5516,22070,149.8081983,-30.2838667,96.3,128.2,0.57,2.66,48.9,86.3,-1.04,-3.92
5517,22074,149.80822,-30.2838483,95.7,129.7,0.57,2.62,47.0,86.5,-1.04,-3.91
5518,22078,149.8082417,-30.28383,95.3,130.3,0.57,2.65,46.7,85.2,-1.05,-3.93
5519,22082,149.8082633,-30.2838133,97.0,128.5,0.56,2.67,49.2,87.5,-1.04,-3.94
5520,22086,149.808285,-30.283795,99.5,131.5,0.57,2.65,51.4,89.1,-1.01,-3.9
5521,22090,149.8083083,-30.2837767,108.2,130.5,0.56,2.64,61.8,97.5,-1.05,-3.92
5522,22094,149.80833,-30.28376,112.6,136.4,0.57,2.71,64.7,103.9,-1.06,-3.95
5523,22098,149.8083517,-30.2837417,110.6,140.3,0.56,2.69,59.2,103.1,-1.05,-3.92
5524,22102,149.8083733,-30.2837233,112.2,141.9,0.56,2.72,60.8,100.1,-1.05,-3.96
5525,22106,149.808395,-30.283705,116.0,138.7,0.56,2.76,66.1,106.9,-1.06,-3.94
5526,22110,149.8084167,-30.2836883,110.8,137.8,0.57,2.77,61.1,101.6,-1.05,-3.97
5527,22114,149.8084367,-30.2836717,104.5,134.2,0.57,2.74,55.5,94.9,-1.04,-3.94
5528,22118,149.8084567,-30.2836567,100.9,135.1,0.56,2.69,51.0,89.5,-1.03,-3.95
5529,22122,149.8084733,-30.2836433,101.8,132.6,0.56,2.69,53.8,91.2,-1.04,-3.95
5530,22126,149.80849,-30.28363,104.4,134.2,0.55,2.73,56.6,93.9,-1.04,-3.96
5531,22130,149.8085083,-30.283615,109.0,132.9,0.56,2.73,62.4,99.6,-1.03,-3.95
5532,22134,149.8085283,-30.2835983,106.3,135.0,0.56,2.72,56.9,97.3,-1.02,-3.94
5533,22138,149.8085483,-30.2835833,101.0,134.9,0.57,2.71,51.5,90.5,-1.03,-3.98
5534,22142,149.8085667,-30.283565,102.9,134.8,0.57,2.68,52.8,92.5,-1.02,-3.92
5535,22146,149.8085867,-30.2835483,102.9,134.0,0.57,2.74,54.5,91.9,-1.03,-3.93
5536,22150,149.8086083,-30.2835317,105.0,133.4,0.57,2.77,56.7,94.9,-1.04,-3.88
5537,22154,149.8086283,-30.283515,103.7,134.3,0.57,2.72,54.6,94.1,-1.02,-3.92
5538,22158,149.80865,-30.2834983,102.5,133.5,0.57,2.75,54.0,92.5,-1.03,-3.94
5539,22162,149.8086717,-30.2834817,101.6,132.9,0.56,2.74,52.8,90.2,-1.04,-3.98
5540,22166,149.8086917,-30.2834633,102.5,130.4,0.56,2.71,55.0,91.3,-1.04,-4.01
5541,22170,149.8087133,-30.2834467,100.9,133.0,0.55,2.73,51.7,91.5,-1.03,-3.95
5542,22174,149.8087333,-30.28343,101.7,132.2,0.56,2.74,53.9,90.6,-1.05,-3.96
5543,22178,149.8087517,-30.2834167,103.7,132.2,0.57,2.74,55.9,93.7,-1.05,-3.96
5544,22182,149.8087667,-30.283405,101.9,133.3,0.57,2.73,52.7,92.7,-1.02,-3.91
5545,22186,149.8087817,-30.283395,99.3,135.2,0.59,2.76,49.2,86.8,-1.01,-3.91
5546,22190,149.8087917,-30.2833817,99.7,134.4,0.57,2.72,49.1,87.1,-1.03,-3.95
5547,22194,149.8087933,-30.2833683,99.3,129.8,0.58,2.72,52.6,89.5,-1.03,-3.96
5548,22198,149.8087867,-30.283355,100.4,133.1,0.59,2.78,50.9,90.9,-1.04,-3.89
5549,22202,149.8087733,-30.2833467,98.8,131.1,0.6,2.86,50.5,88.3,-1.03,-3.85
5550,22206,149.8087567,-30.283345,98.1,131.2,0.63,2.93,50.5,88.6,-1.04,-3.97
5551,22210,149.8087417,-30.2833483,100.2,132.3,0.64,3.03,52.1,88.2,-1.05,-3.92
5552,22214,149.8087267,-30.2833567,105.0,134.3,0.64,3.0,54.4,91.2,-1.04,-3.94
5553,22218,149.8087133,-30.2833667,105.3,133.2,0.61,2.91,58.5,93.9,-1.07,-4.04
5554,22222,149.8087017,-30.2833767,107.4,130.3,0.62,2.82,64.8,99.9,-1.06,-3.89
5555,22226,149.8086883,-30.2833867,109.2,130.3,0.58,2.78,64.5,102.0,-1.07,-3.96
5556,22230,149.8086783,-30.283395,110.7,139.1,0.57,2.78,59.7,102.3,-1.06,-3.95
5557,22234,149.8086667,-30.283405,109.7,138.0,0.58,2.78,60.9,99.7,-1.06,-4.12
5558,22238,149.808655,-30.283415,112.5,141.9,0.57,2.79,60.3,101.9,-1.06,-4.06
5559,22242,149.80864,-30.283425,115.5,140.9,0.58,2.76,64.4,103.8,-1.06,-3.98
5560,22246,149.8086267,-30.2834367,116.1,139.8,0.58,2.76,65.1,108.3,-1.04,-3.9
5561,22250,149.8086083,-30.28345,112.8,142.0,0.56,2.74,60.8,103.8,-1.04,-3.94
5562,22254,149.80859,-30.283465,112.7,141.4,0.56,2.73,60.8,101.7,-1.05,-4.01
5563,22258,149.80857,-30.2834817,110.8,136.7,0.55,2.76,61.3,101.1,-1.05,-4.01
5564,22262,149.80855,-30.2834983,109.6,140.9,0.56,2.75,57.6,97.7,-1.05,-3.97
5565,22266,149.8085317,-30.2835133,112.1,141.3,0.55,2.75,60.0,99.8,-1.05,-4.02
5566,22270,149.8085167,-30.2835267,114.7,138.5,0.56,2.79,65.5,105.3,-1.08,-3.99
5567,22274,149.8085033,-30.2835367,116.4,143.8,0.57,2.8,64.3,109.6,-1.05,-3.93
5568,22278,149.8084967,-30.2835433,115.6,145.9,0.57,2.78,62.5,106.4,-1.03,-3.86
5569,22282,149.8084967,-30.2835433,116.4,146.0,0.58,2.79,64.8,106.5,-1.03,-3.86
5570,22286,149.8084967,-30.2835433,117.6,146.6,0.6,2.79,66.0,107.6,-1.06,-3.93
5571,22290,149.8084967,-30.2835433,117.5,146.2,0.6,2.79,66.0,107.5,-1.06,-3.89
5572,22294,149.8084967,-30.2835433,117.5,146.0,0.59,2.79,65.9,107.4,-1.05,-3.91
5573,22298,149.8084967,-30.2835433,117.5,146.1,0.59,2.81,65.9,107.7,-1.06,-3.91
5574,22302,149.8084967,-30.2835433,117.4,146.1,0.6,2.79,65.8,107.5,-1.05,-3.91
5575,22306,149.8084967,-30.2835433,117.4,146.1,0.6,2.8,65.9,107.9,-1.06,-3.93
5576,22310,149.8084967,-30.2835433,117.4,145.9,0.59,2.79,65.8,107.8,-1.05,-3.93
5577,22314,149.8084967,-30.2835433,117.6,146.0,0.59,2.8,65.8,107.6,-1.05,-3.88
5578,22318,149.8084967,-30.2835433,117.7,146.2,0.58,2.77,65.9,107.5,-1.05,-3.89
5579,22322,149.8084967,-30.2835433,117.6,146.0,0.59,2.79,65.8,107.6,-1.05,-3.91
5580,22326,149.8084967,-30.2835433,117.7,146.1,0.59,2.8,66.0,107.6,-1.05,-3.9
5581,22330,149.8084967,-30.2835433,117.6,145.9,0.59,2.8,65.7,107.7,-1.05,-3.92
5582,22334,149.8084967,-30.2835433,117.4,145.8,0.58,2.81,65.8,107.5,-1.06,-3.91
5583,22338,149.8084967,-30.2835433,117.2,146.0,0.59,2.79,65.8,107.3,-1.05,-3.92
5584,22342,149.8084967,-30.2835433,117.3,146.6,0.59,2.76,65.9,107.6,-1.05,-3.9
5585,22346,149.8084967,-30.2835433,117.5,146.1,0.59,2.8,66.0,107.7,-1.05,-3.91
5586,22350,149.8084967,-30.2835433,117.6,146.4,0.59,2.83,65.9,107.2,-1.05,-3.91
5587,22354,149.8084967,-30.2835433,117.4,146.0,0.59,2.8,65.8,107.4,-1.05,-3.91
5588,22358,149.8084967,-30.2835433,117.4,146.1,0.6,2.79,65.9,107.3,-1.05,-3.91
5589,22362,149.8084967,-30.2835433,117.3,146.2,0.6,2.8,66.0,107.7,-1.05,-3.91
5590,22366,149.8084967,-30.2835433,117.1,146.4,0.59,2.8,65.8,107.6,-1.05,-3.89
5591,22370,149.8084967,-30.2835433,117.6,146.1,0.6,2.82,65.7,107.3,-1.05,-3.92
5592,22374,149.8084967,-30.2835433,117.5,146.1,0.6,2.78,65.9,107.8,-1.05,-3.9
5593,22378,149.8084967,-30.2835433,117.5,145.6,0.59,2.8,65.8,107.4,-1.05,-3.9
5594,22382,149.8084967,-30.2835433,117.5,146.2,0.6,2.81,65.8,107.6,-1.05,-3.91
5595,22386,149.8084967,-30.2835433,117.7,145.9,0.59,2.79,65.9,107.5,-1.05,-3.88
5596,22390,149.8084967,-30.2835433,117.8,146.4,0.6,2.81,65.8,107.6,-1.05,-3.89
5597,22394,149.8084967,-30.2835433,117.5,146.1,0.59,2.75,65.7,107.3,-1.05,-3.9
5598,22398,149.8084967,-30.2835433,117.7,146.1,0.6,2.79,65.8,107.9,-1.05,-3.88
5599,22402,149.8084967,-30.2835433,117.5,145.9,0.59,2.78,65.7,107.5,-1.05,-3.89
5600,22406,149.8084967,-30.2835433,117.8,146.4,0.6,2.8,65.8,107.7,-1.05,-3.89
5601,22410,149.8084967,-30.2835433,117.6,146.1,0.59,2.78,65.9,107.5,-1.05,-3.9
5602,22414,149.8084967,-30.2835433,117.2,146.1,0.59,2.79,65.8,107.6,-1.05,-3.86
5603,22418,149.8084967,-30.2835433,117.3,145.7,0.59,2.82,65.9,107.6,-1.05,-3.92
5604,22422,149.8084967,-30.2835433,117.6,146.1,0.59,2.8,65.9,107.4,-1.05,-3.88
5605,22426,149.8084967,-30.2835433,117.5,146.6,0.59,2.78,65.8,107.5,-1.05,-3.88
5606,22430,149.8084967,-30.2835433,117.6,145.9,0.59,2.76,66.1,107.4,-1.05,-3.92
5607,22434,149.8084967,-30.2835433,117.5,146.0,0.59,2.77,65.8,107.2,-1.05,-3.87
5608,22438,149.8084967,-30.2835433,117.3,145.9,0.59,2.8,66.1,107.3,-1.05,-3.87
5609,22442,149.8084967,-30.2835433,117.3,146.2,0.59,2.82,66.1,107.4,-1.05,-3.9
5610,22446,149.8084967,-30.2835433,117.9,146.4,0.59,2.83,65.9,107.5,-1.05,-3.89
5611,22450,149.8084967,-30.2835433,117.5,146.1,0.59,2.79,66.0,107.4,-1.05,-3.9
5612,22454,149.8084967,-30.2835433,117.4,146.1,0.6,2.82,65.9,107.7,-1.05,-3.89
5613,22458,149.8084967,-30.2835433,117.4,146.4,0.6,2.81,65.8,107.8,-1.05,-3.88
5614,22462,149.8084967,-30.2835433,117.6,146.1,0.6,2.78,65.7,107.7,-1.05,-3.87
5615,22466,149.8084967,-30.2835433,117.3,146.4,0.6,2.8,65.8,107.8,-1.05,-3.9
5616,22470,149.8084967,-30.2835433,117.4,146.0,0.6,2.81,66.0,107.8,-1.05,-3.9
5617,22474,149.8084967,-30.2835433,117.8,145.9,0.59,2.8,65.8,107.7,-1.04,-3.86
5618,22478,149.8084967,-30.2835433,117.6,145.6,0.59,2.81,65.8,107.5,-1.05,-3.9
5619,22482,149.8084967,-30.2835433,117.5,146.0,0.6,2.8,65.8,107.5,-1.05,-3.9
5620,22486,149.8084967,-30.2835433,117.4,146.1,0.59,2.8,65.8,107.6,-1.05,-3.89
5621,22490,149.8084967,-30.2835433,117.4,146.3,0.59,2.78,65.8,107.5,-1.04,-3.88
5622,22494,149.8084967,-30.2835433,117.6,146.3,0.59,2.79,65.7,107.1,-1.04,-3.89
5623,22498,149.8084967,-30.2835433,117.3,146.0,0.59,2.79,65.9,107.5,-1.05,-3.88
5624,22502,149.8084967,-30.2835433,117.4,145.7,0.59,2.8,65.9,107.3,-1.04,-3.87
5625,22506,149.8084967,-30.2835433,117.3,146.2,0.59,2.8,65.9,107.6,-1.04,-3.87
5626,22510,149.8084967,-30.2835433,117.2,145.8,0.59,2.81,66.0,107.2,-1.04,-3.88
5627,22514,149.8084967,-30.2835433,117.1,146.0,0.59,2.82,65.8,107.3,-1.04,-3.88
5628,22518,149.8084967,-30.2835433,117.2,145.9,0.59,2.77,65.9,107.7,-1.05,-3.88
5629,22522,149.8084967,-30.2835433,117.3,146.4,0.59,2.78,65.8,107.5,-1.05,-3.87
5630,22526,149.8084967,-30.2835433,117.5,146.0,0.6,2.81,65.8,106.9,-1.05,-3.86
5631,22530,149.8084967,-30.2835433,117.3,146.3,0.59,2.78,65.9,107.4,-1.04,-3.89
5632,22534,149.8084967,-30.2835433,117.4,145.5,0.6,2.81,65.9,107.5,-1.05,-3.9
5633,22538,149.8084967,-30.2835433,117.6,145.8,0.59,2.78,65.9,107.8,-1.05,-3.89
5634,22542,149.8084967,-30.2835433,117.2,146.2,0.59,2.77,65.9,107.6,-1.05,-3.9
5635,22546,149.8084967,-30.2835433,117.6,146.0,0.59,2.8,65.8,107.2,-1.05,-3.86
5636,22550,149.8084967,-30.2835433,117.8,146.2,0.59,2.78,65.8,107.8,-1.04,-3.91
5637,22554,149.8084967,-30.2835433,117.5,145.8,0.59,2.8,65.8,107.5,-1.04,-3.88
5638,22558,149.8084967,-30.2835433,117.6,146.2,0.59,2.79,65.9,107.3,-1.04,-3.88
5639,22562,149.8084967,-30.2835433,117.5,145.8,0.59,2.81,65.9,107.6,-1.04,-3.87
5640,22566,149.8084967,-30.2835433,117.5,146.2,0.59,2.77,65.8,107.5,-1.04,-3.89
5641,22570,149.8084967,-30.2835433,117.5,146.2,0.59,2.79,65.8,107.6,-1.04,-3.89
5642,22574,149.8084967,-30.2835433,117.3,146.3,0.59,2.83,65.9,107.6,-1.04,-3.88
5643,22578,149.8084967,-30.2835433,117.3,146.2,0.59,2.77,65.8,107.5,-1.04,-3.88
5644,22582,149.8084967,-30.2835433,117.1,146.3,0.59,2.81,65.9,107.7,-1.04,-3.85
5645,22586,149.8084967,-30.2835433,117.2,146.0,0.59,2.79,65.8,107.5,-1.04,-3.91
5646,22590,149.8084967,-30.2835433,117.5,145.9,0.59,2.78,65.7,107.1,-1.03,-3.78
5647,22594,149.8084967,-30.2835433,117.2,146.1,0.6,2.79,65.8,107.5,-1.04,-3.83
5648,22598,149.8084967,-30.2835433,117.1,146.0,0.6,2.77,65.8,107.4,-1.05,-3.9
5649,22602,149.8084967,-30.2835433,117.2,146.0,0.59,2.81,65.8,107.7,-1.04,-3.86
5650,22606,149.8084967,-30.2835433,117.3,146.3,0.59,2.8,66.0,107.5,-1.04,-3.88
5651,22610,149.8084967,-30.2835433,117.5,146.4,0.6,2.81,65.9,107.6,-1.04,-3.88
5652,22614,149.8084967,-30.2835433,117.6,145.9,0.6,2.79,65.7,107.4,-1.04,-3.9
5653,22618,149.8084967,-30.2835433,117.6,146.1,0.6,2.78,65.8,107.4,-1.04,-3.9
5654,22622,149.8084967,-30.2835433,117.5,145.8,0.6,2.79,65.8,107.3,-1.04,-3.87
5655,22626,149.8084967,-30.2835433,117.4,145.8,0.59,2.79,65.8,107.6,-1.04,-3.87
5656,22630,149.8084967,-30.2835433,117.8,145.7,0.6,2.78,65.8,107.6,-1.04,-3.87
5657,22634,149.8084967,-30.2835433,117.4,146.0,0.6,2.79,65.8,107.2,-1.05,-3.88
5658,22638,149.8084967,-30.2835433,117.3,146.3,0.59,2.79,65.5,107.6,-1.04,-3.86
5659,22642,149.8084967,-30.2835433,117.7,145.8,0.6,2.79,65.8,107.3,-1.04,-3.86
5660,22646,149.8084967,-30.2835433,117.5,146.4,0.59,2.81,65.9,107.6,-1.04,-3.88
5661,22650,149.8084967,-30.2835433,117.2,146.2,0.59,2.79,65.8,107.7,-1.04,-3.88
5662,22654,149.8084967,-30.2835433,117.0,146.2,0.59,2.8,65.8,107.5,-1.04,-3.86
5663,22658,149.8084967,-30.2835433,117.4,146.1,0.59,2.79,65.9,107.3,-1.04,-3.87
5664,22662,149.8084967,-30.2835433,117.6,145.8,0.59,2.78,65.7,107.3,-1.04,-3.87
5665,22666,149.8084967,-30.2835433,117.1,146.0,0.59,2.78,66.0,107.5,-1.04,-3.88
5666,22670,149.8084967,-30.2835433,117.3,145.9,0.59,2.8,65.9,107.4,-1.04,-3.85
5667,22674,149.8084967,-30.2835433,117.4,146.0,0.6,2.8,65.8,107.6,-1.04,-3.84
5668,22678,149.8084967,-30.2835433,117.4,145.8,0.6,2.79,65.9,107.6,-1.04,-3.87
5669,22682,149.8084967,-30.2835433,117.4,146.0,0.6,2.79,65.9,107.4,-1.04,-3.86
5670,22686,149.8084967,-30.2835433,117.6,146.1,0.59,2.81,65.9,107.6,-1.04,-3.86
5671,22690,149.8084967,-30.2835433,117.6,146.4,0.6,2.77,65.9,107.4,-1.04,-3.83
5672,22694,149.8084967,-30.2835433,117.7,146.1,0.6,2.79,65.8,107.3,-1.04,-3.87
5673,22698,149.8084967,-30.2835433,117.4,146.2,0.6,2.8,65.9,107.3,-1.04,-3.89
5674,22702,149.8084967,-30.2835433,117.6,146.0,0.59,2.79,65.9,107.5,-1.04,-3.88
5675,22706,149.8084967,-30.2835433,117.2,145.9,0.59,2.82,65.7,107.4,-1.04,-3.87
5676,22710,149.8084967,-30.2835433,117.3,146.3,0.6,2.78,65.8,107.8,-1.04,-3.86
5677,22714,149.8084967,-30.2835433,117.6,145.8,0.59,2.8,65.9,107.6,-1.04,-3.86
5678,22718,149.8084967,-30.2835433,117.4,145.8,0.59,2.79,65.7,107.3,-1.04,-3.89
5679,22722,149.8084967,-30.2835433,117.5,146.1,0.59,2.76,65.9,107.5,-1.04,-3.89
5680,22726,149.8084967,-30.2835433,117.4,146.3,0.59,2.79,65.8,107.5,-1.04,-3.82
5681,22730,149.8084967,-30.2835433,117.3,145.8,0.6,2.78,66.0,107.8,-1.03,-3.84
5682,22734,149.8084967,-30.2835433,117.7,145.8,0.59,2.81,65.8,107.7,-1.04,-3.84
5683,22738,149.8084967,-30.2835433,117.4,146.1,0.59,2.79,65.8,107.5,-1.04,-3.86
5684,22742,149.8084967,-30.2835433,117.4,145.9,0.59,2.79,65.8,107.5,-1.04,-3.86
5685,22746,149.8084967,-30.2835433,117.2,146.1,0.6,2.8,65.7,107.3,-1.04,-3.85
5686,22750,149.8084967,-30.2835433,117.4,146.3,0.6,2.8,65.9,107.6,-1.04,-3.87
5687,22754,149.8084967,-30.2835433,117.0,146.1,0.6,2.79,65.9,107.7,-1.04,-3.9
5688,22758,149.8084967,-30.2835433,117.2,146.0,0.6,2.76,65.9,107.4,-1.04,-3.84
5689,22762,149.8084967,-30.2835433,117.2,146.1,0.6,2.78,65.8,107.6,-1.04,-3.88
5690,22766,149.8084967,-30.2835433,117.4,145.9,0.59,2.78,66.0,107.4,-1.03,-3.89
5691,22770,149.8084967,-30.2835433,117.5,146.1,0.6,2.79,65.9,107.5,-1.04,-3.85
5692,22774,149.8084967,-30.2835433,117.0,146.0,0.59,2.8,65.7,107.7,-1.04,-3.84
5693,22778,149.8084967,-30.2835433,117.6,146.3,0.6,2.8,65.8,107.2,-1.03,-3.87
5694,22782,149.8084967,-30.2835433,117.3,146.2,0.59,2.79,66.1,107.4,-1.04,-3.86
5695,22786,149.8084967,-30.2835433,117.5,145.8,0.59,2.8,65.8,107.2,-1.04,-3.86
5696,22790,149.8084967,-30.2835433,117.4,146.2,0.59,2.82,65.8,107.2,-1.04,-3.85
5697,22794,149.8084967,-30.2835433,117.4,146.0,0.59,2.8,65.8,107.5,-1.04,-3.84
5698,22798,149.8084967,-30.2835433,117.6,145.9,0.59,2.79,65.7,107.6,-1.04,-3.85
5699,22802,149.8084967,-30.2835433,117.2,146.2,0.59,2.8,66.0,107.8,-1.03,-3.86
5700,22806,149.8084967,-30.2835433,117.3,146.2,0.59,2.78,65.9,107.5,-1.04,-3.88
5701,22810,149.8084967,-30.2835433,117.4,146.2,0.59,2.79,65.8,107.6,-1.04,-3.87
5702,22814,149.8084967,-30.2835433,116.9,145.9,0.59,2.8,65.9,107.4,-1.04,-3.88
5703,22818,149.8084967,-30.2835433,117.1,146.4,0.59,2.81,65.9,107.8,-1.03,-3.85
5704,22822,149.8084967,-30.2835433,117.6,146.3,0.59,2.8,66.0,107.7,-1.03,-3.86
